camera_id,camera_name,camera_route,candidate_rank,score,candidate_name,candidate_roadway,candidate_direction,candidate_lat,candidate_lon
9733,SH99 @ Tri Cities Beach (E),,3,0.664,SH99 @ Riley Fuzzel (E)),,,3517045.14585237,-10619201.040701399
9733,SH99 @ Tri Cities Beach (E),,4,0.664,SH99 @ Riley Fuzzel (E)),,,3517045.14585237,-10619201.040701399
9733,SH99 @ Tri Cities Beach (E),,5,0.661,SH99 @ Timber Ln (E),SH-99 Lanier Parkway - West,North,30.137608,-95.269028
9734,SH99 @ BS 146,,1,0.812,SH99 @ 1314,SH-99 Lanier Parkway - West,North,30.137415,-95.289818
9734,SH99 @ BS 146,,2,0.812,SH99 @ 1314,,,3521225.517885113,-10607614.01754371
9734,SH99 @ BS 146,,3,0.812,SH99 @ 1314,,,3521225.517885113,-10607614.01754371
9734,SH99 @ BS 146,,4,0.777,SH99 @ 1314 (E),SH-99 Lanier Parkway - West,North,30.137678,-95.281349
9734,SH99 @ BS 146,,5,0.777,SH99 @ 1314 (W),SH-99 Lanier Parkway - West,North,30.137518,-95.296196
9743,IH 10 @ SH 71,Center,1,0.762,ODA-IH10 at SH17,,,3632003.587700002,-11539688.7744
9743,IH 10 @ SH 71,Center,2,0.75,IH-10 @ FM-2761,,,3470386.3218770535,-10723484.917037558
9743,IH 10 @ SH 71,Center,3,0.75,IH-10 @ FM-2761,,,3470386.3218770535,-10723484.917037558
9743,IH 10 @ SH 71,Center,4,0.75,IH-10 @ FM-2761,I-10 Katy,East,29.741665,-96.330704
9743,IH 10 @ SH 71,Center,5,0.742,IH-10 @ SH-71 - Columbus,,,3464081.9450323274,-10746774.73562336
9747,US290 @ SH36 Brenham Cloverleaf,WB,1,0.8,US290@SH36 Cloverleaf Brenham,,,3524935.105710291,-10733819.37328484
9747,US290 @ SH36 Brenham Cloverleaf,WB,2,0.8,US290@SH36 Cloverleaf Brenham,US290,East,30.16623,-96.42354
9747,US290 @ SH36 Brenham Cloverleaf,WB,3,0.8,US290@SH36 Cloverleaf Brenham,US290,East,30.16623,-96.42354
9747,US290 @ SH36 Brenham Cloverleaf,WB,4,0.8,US290@SH36 Cloverleaf Brenham,,,3524935.105710291,-10733819.37328484
9747,US290 @ SH36 Brenham Cloverleaf,WB,5,0.572,US-290 @ Sheridan 586,US-290,West,30.321745,-97.702101
9748,US290 @ US77 Giddings,EB,1,0.656,US-290 @ SH-95 N (TS),US-290,West,30.351002,-97.386704
9748,US290 @ US77 Giddings,EB,2,0.656,US-290 @ SH-95 N (TS),US-290,West,30.351002,-97.386704
9748,US290 @ US77 Giddings,EB,3,0.656,US-290 @ SH-95 N (TS),,,3548748.139590955,-10841038.299315253
9748,US290 @ US77 Giddings,EB,4,0.656,US-290 @ SH-95 N (TS),,,3548748.139590955,-10841038.299315253
9748,US290 @ US77 Giddings,EB,5,0.645,US-290 @ Sheridan 586,US-290,West,30.321745,-97.702101
9751,US59 @ Bus59 Livingston,NB,1,0.538,US-59 @ LP-573 - Cleveland,,,3545411.10930178,-10586447.95220326
9751,US59 @ Bus59 Livingston,NB,2,0.538,US-59 @ LP-573 - Cleveland,,,3545411.10930178,-10586447.95220326
9751,US59 @ Bus59 Livingston,NB,3,0.538,US-59 @ LP-573 - Cleveland,IH-69 Eastex,North,30.32513,-95.09968
9751,US59 @ Bus59 Livingston,NB,4,0.502,US59 @ LP20,,,3189590.9029685124,-11070274.741843158
9751,US59 @ Bus59 Livingston,NB,5,0.502,US59 @ LP20,,,3189590.9029685124,-11070274.741843158
9752,US59 @ US287 Corrigan,NB,1,0.563,US-59 @ LP-573 - Cleveland,,,3545411.10930178,-10586447.95220326
9752,US59 @ US287 Corrigan,NB,2,0.563,US-59 @ LP-573 - Cleveland,,,3545411.10930178,-10586447.95220326
9752,US59 @ US287 Corrigan,NB,3,0.563,US-59 @ LP-573 - Cleveland,IH-69 Eastex,North,30.32513,-95.09968
9752,US59 @ US287 Corrigan,NB,4,0.533,US59 @ LP20,,,3189590.9029685124,-11070274.741843158
9752,US59 @ US287 Corrigan,NB,5,0.533,US59 @ LP20,,,3189590.9029685124,-11070274.741843158
9753,US59 @ FM1818 Diboll,Median,1,0.55,US59 @ LP20,,,3189590.9029685124,-11070274.741843158
9753,US59 @ FM1818 Diboll,Median,2,0.55,US59 @ LP20,,,3189590.9029685124,-11070274.741843158
9753,US59 @ FM1818 Diboll,Median,3,0.55,US59 @ LP20,US59,North,27.52797,-99.44597
9753,US59 @ FM1818 Diboll,Median,4,0.418,US-59 @ LP-573 - Cleveland,,,3545411.10930178,-10586447.95220326
9753,US59 @ FM1818 Diboll,Median,5,0.418,US-59 @ LP-573 - Cleveland,,,3545411.10930178,-10586447.95220326
9754,US59 @ FM819 Lufkin,Median,1,0.569,US59 @ LP20,,,3189590.9029685124,-11070274.741843158
9754,US59 @ FM819 Lufkin,Median,2,0.569,US59 @ LP20,,,3189590.9029685124,-11070274.741843158
9754,US59 @ FM819 Lufkin,Median,3,0.569,US59 @ LP20,US59,North,27.52797,-99.44597
9754,US59 @ FM819 Lufkin,Median,4,0.482,US-59 @ LP-573 - Cleveland,,,3545411.10930178,-10586447.95220326
9754,US59 @ FM819 Lufkin,Median,5,0.482,US-59 @ LP-573 - Cleveland,,,3545411.10930178,-10586447.95220326
9755,US59 @ US69 Lufkin,SB,1,0.588,US59 @ LP20,,,3189590.9029685124,-11070274.741843158
9755,US59 @ US69 Lufkin,SB,2,0.588,US59 @ LP20,,,3189590.9029685124,-11070274.741843158
9755,US59 @ US69 Lufkin,SB,3,0.588,US59 @ LP20,US59,North,27.52797,-99.44597
9755,US59 @ US69 Lufkin,SB,4,0.494,US-59 @ LP-573 - Cleveland,,,3545411.10930178,-10586447.95220326
9755,US59 @ US69 Lufkin,SB,5,0.494,US-59 @ LP-573 - Cleveland,,,3545411.10930178,-10586447.95220326
9756,US59 @ LP224 Nacogdoches,Median,1,0.613,US59 @ LP20,,,3189590.9029685124,-11070274.741843158
9756,US59 @ LP224 Nacogdoches,Median,2,0.613,US59 @ LP20,,,3189590.9029685124,-11070274.741843158
9756,US59 @ LP224 Nacogdoches,Median,3,0.613,US59 @ LP20,US59,North,27.52797,-99.44597
9756,US59 @ LP224 Nacogdoches,Median,4,0.526,US-59 @ LP-573 - Cleveland,,,3545411.10930178,-10586447.95220326
9756,US59 @ LP224 Nacogdoches,Median,5,0.526,US-59 @ LP-573 - Cleveland,,,3545411.10930178,-10586447.95220326
9757,US69 @ FM1669 Huntington,SB,1,0.562,US-69 @ FM-1013 - Hillister,,,3589857.1385056125,-10507044.872615324
9757,US69 @ FM1669 Huntington,SB,2,0.562,US-69 @ FM-1013 - Hillister,,,3589857.1385056125,-10507044.872615324
9757,US69 @ FM1669 Huntington,SB,3,0.562,US-69 @ FM-1013 - Hillister,US-69,North,30.669158,-94.38639
9757,US69 @ FM1669 Huntington,SB,4,0.56,US-69 @ FM-421 - Lumberton - EB Traffic,,,3534752.7548180004,-10486705.688452486
9757,US69 @ FM1669 Huntington,SB,5,0.56,US-69 @ FM-421 - Lumberton - NB Traffic,,,3535397.0543921134,-10487262.28590645
9758,SH146 @ US190 Livingston,SB,1,0.638,SH-146 @ Main (S),,,3467688.4626014023,-10574621.369501382
9758,SH146 @ US190 Livingston,SB,2,0.638,SH-146 @ Main (S),,,3467688.4626014023,-10574621.369501382
9758,SH146 @ US190 Livingston,SB,3,0.638,SH-146 @ Main (S),SH-146,South,29.72062,-94.99344
9758,SH146 @ US190 Livingston,SB,4,0.633,SH-146 @ US-90 - Dayton - EB Traffic,,,3508944.551316454,-10562337.263692345
9758,SH146 @ US190 Livingston,SB,5,0.633,SH-146 @ US-90 - Dayton - NB Traffic,,,3510230.5670533404,-10563450.458600277
9761,SH36 @ US90A Rosenberg,NB,1,0.437,SH-36@FM-317,SH-36,North,31.129246,-97.399724
9761,SH36 @ US90A Rosenberg,NB,2,0.437,SH-36@FM-317,,,3649545.5965735973,-10842487.679085385
9761,SH36 @ US90A Rosenberg,NB,3,0.437,SH-36@FM-317,,,3649545.5965735973,-10842487.679085385
9763,SH36 @ Band Rd Needville,SB,1,0.425,SH-36@FM-317,SH-36,North,31.129246,-97.399724
9763,SH36 @ Band Rd Needville,SB,2,0.425,SH-36@FM-317,,,3649545.5965735973,-10842487.679085385
9763,SH36 @ Band Rd Needville,SB,3,0.425,SH-36@FM-317,,,3649545.5965735973,-10842487.679085385
9765,US90 @ Runneburg,EB,1,0.583,US-90 @ SH-326 - Nome,,,3508374.759246879,-10509422.545619179
9765,US90 @ Runneburg,EB,2,0.583,US90 @ Agarita Rd,US90,East,29.414192,-100.904547
9765,US90 @ Runneburg,EB,3,0.583,US90 @ Space Blvd,US90,East,29.368175,-100.810878
9765,US90 @ Runneburg,EB,4,0.583,US90 @ Agarita Rd,,,3428469.7621274176,-11232642.79076594
9765,US90 @ Runneburg,EB,5,0.583,US90 @ Space Blvd,,,3422590.4416764765,-11222215.605382819
9766,US90 @ Liberty County Line,EB,1,0.684,US-90 @ SH-146 - Liberty,,,3511020.245059743,-10549900.650180923
9766,US90 @ Liberty County Line,EB,2,0.684,US-90 @ SH-146 - Liberty,US-90,East,30.0581,-94.77137
9766,US90 @ Liberty County Line,EB,3,0.684,US-90 @ SH-146 - Liberty,US-90,East,30.0581,-94.77137
9766,US90 @ Liberty County Line,EB,4,0.684,US-90 @ SH-146 - Liberty,,,3511020.245059743,-10549900.650180923
9766,US90 @ Liberty County Line,EB,5,0.471,US90 @ Agarita Rd,US90,East,29.414192,-100.904547
9767,US290 @ Hempstead DMS,EB,1,0.679,US-290 @ West of SH-6,,,3493365.130436927,-10644414.682727093
9767,US290 @ Hempstead DMS,EB,2,0.679,US-290 @ West of SH-6,,,3493365.130436927,-10644414.682727093
9767,US290 @ Hempstead DMS,EB,3,0.656,US-290 @ Jones Rd,,,3489902.9048808175,-10640856.243884394
9767,US290 @ Hempstead DMS,EB,4,0.656,US-290 @ Jones Rd,,,3489902.9048808175,-10640856.243884394
9767,US290 @ Hempstead DMS,EB,5,0.645,US-290 @ West of FM-529,US-290 Northwest,East,29.883703,-95.574958
9768,SH6 @ Voss Rd,NB,1,0.665,SH6@Harvey Road,,,3584735.269847384,-10720374.539145304
9768,SH6 @ Voss Rd,NB,2,0.665,SH6@Harvey Road,SH 6,East,30.629575,-96.302763
9768,SH6 @ Voss Rd,NB,3,0.665,SH6@Harvey Road,SH 6,East,30.629575,-96.302763
9768,SH6 @ Voss Rd,NB,4,0.665,SH6@Harvey Road,,,3584735.269847384,-10720374.539145304
9768,SH6 @ Voss Rd,NB,5,0.65,SH-6 @ CR99,SH-6,North,29.453619,-95.315823
9773,IH45 @ FM 2989,NB,1,0.686,IH45 @ FM1603,IH45,North,32.200144,-96.473562
9773,IH45 @ FM 2989,NB,2,0.686,IH45 @ FM1603,,,3789611.4055908215,-10739387.796853302
9773,IH45 @ FM 2989,NB,3,0.686,IH45 @ FM1603,,,3789611.4055908215,-10739387.796853302
9773,IH45 @ FM 2989,NB,4,0.665,IH45 @ FM1182 (Alma),IH45,North,32.271229,-96.512289
9773,IH45 @ FM 2989,NB,5,0.665,IH45 @ FM739 (Angus),IH45,North,32.008745,-96.433418
9774,IH45 @ Spur-67,NB,1,0.746,IH45 @ Crisp Rd,IH45,North,32.348486,-96.624262
9774,IH45 @ Spur-67,NB,2,0.746,IH45 @ Crisp Rd,,,3809142.2618440455,-10756163.644115852
9774,IH45 @ Spur-67,NB,3,0.746,IH45 @ Crisp Rd,,,3809142.2618440455,-10756163.644115852
9774,IH45 @ Spur-67,NB,4,0.671,IH45 @ Simpson Stuart,IH45,North,32.681905,-96.744834
9774,IH45 @ Spur-67,NB,5,0.671,IH45 @ Simpson Stuart,,,3853157.8869269807,-10769585.657759776
9788,SH87 @ SH124,EB,1,0.783,SH183 @ SH114,,,3873488.4473931906,-10787026.972938284
9788,SH87 @ SH124,EB,2,0.783,SH183 @ SH114,,,3873488.4473931906,-10787026.972938284
9788,SH87 @ SH124,EB,3,0.783,SH183 @ SH114,SH183,East,32.835491,-96.901512
9788,SH87 @ SH124,EB,4,0.727,SH99 @ SH-249,,,3510089.098966545,-10643717.711395238
9788,SH87 @ SH124,EB,5,0.727,SH99 @ SH-249,,,3510089.098966545,-10643717.711395238
9789,SH87 @ West of SH124,EB,1,0.591,SH-87 @ SH-12 - Deweyville,SH-87,East,30.27436,-93.78385
9789,SH87 @ West of SH124,EB,2,0.591,SH-87 @ SH-12 - Deweyville,,,3538865.2379958257,-10439970.426632747
9789,SH87 @ West of SH124,EB,3,0.591,SH-87 @ SH-12 - Deweyville,,,3538865.2379958257,-10439970.426632747
9789,SH87 @ West of SH124,EB,4,0.565,SH-87 @ US-190 - Newton - WB Traffic,,,3613088.2781699966,-10438420.859320905
9789,SH87 @ West of SH124,EB,5,0.565,SH-87 @ US-190 - Newton - WB Traffic,,,3613088.2781699966,-10438420.859320905
9790,US90 @ Miller Rd No. 3,EB,1,0.613,US90 @ Agarita Rd,US90,East,29.414192,-100.904547
9790,US90 @ Miller Rd No. 3,EB,2,0.613,US90 @ Agarita Rd,,,3428469.7621274176,-11232642.79076594
9790,US90 @ Miller Rd No. 3,EB,3,0.613,US90 @ Agarita Rd,,,3428469.7621274176,-11232642.79076594
9790,US90 @ Miller Rd No. 3,EB,4,0.564,US-90 @ SH-146 - Liberty,,,3511020.245059743,-10549900.650180923
9790,US90 @ Miller Rd No. 3,EB,5,0.564,US-90 @ SH-146 - Liberty,US-90,East,30.0581,-94.77137
9791,US90 @ Muleshoe Lake,EB,1,0.656,US-90 @ SH-326 - Nome,,,3508374.759246879,-10509422.545619179
9791,US90 @ Muleshoe Lake,EB,2,0.656,US-90 @ SH-326 - Nome,,,3508374.759246879,-10509422.545619179
9791,US90 @ Muleshoe Lake,EB,3,0.656,US-90 @ SH-326 - Nome,US-90,East,30.037529,-94.407749
9791,US90 @ Muleshoe Lake,EB,4,0.579,US90 @ Wagon Wheel,US90,West,29.428969,-100.908472
9791,US90 @ Muleshoe Lake,EB,5,0.579,US90 @ Wagon Wheel,,,3430358.2967297155,-11233079.719767299
9793,US90 @ FM 2100,EB,1,0.746,US90 @ MM119,,,3625141.4135999978,-11667533.8662
9793,US90 @ FM 2100,EB,2,0.569,US-90 @ SH-326 - Nome,,,3508374.759246879,-10509422.545619179
9793,US90 @ FM 2100,EB,3,0.569,US-90 @ SH-326 - Nome,,,3508374.759246879,-10509422.545619179
9793,US90 @ FM 2100,EB,4,0.569,US-90 @ SH-326 - Nome,US-90,East,30.037529,-94.407749
9793,US90 @ FM 2100,EB,5,0.517,US-90 @ SH-146 - Liberty,,,3511020.245059743,-10549900.650180923
9794,US90 @ Janacek,EB,1,0.693,US90 @ Space Blvd,US90,East,29.368175,-100.810878
9794,US90 @ Janacek,EB,2,0.693,US90 @ Space Blvd,,,3422590.4416764765,-11222215.605382819
9794,US90 @ Janacek,EB,3,0.693,US90 @ Space Blvd,,,3422590.4416764765,-11222215.605382819
9794,US90 @ Janacek,EB,4,0.671,US90 @ Wagon Wheel,US90,West,29.428969,-100.908472
9794,US90 @ Janacek,EB,5,0.671,US90 @ Wagon Wheel,,,3430358.2967297155,-11233079.719767299
9795,US290 @ Bauer,WB,1,0.742,US-290 @ Jones Rd,,,3489902.9048808175,-10640856.243884394
9795,US290 @ Bauer,WB,2,0.742,US-290 @ Jones Rd,,,3489902.9048808175,-10640856.243884394
9795,US290 @ Bauer,WB,3,0.74,US-290 @ Berkman 589,US-290,West,30.321632,-97.688433
9795,US290 @ Bauer,WB,4,0.74,US-290 @ Cameron 588,US-290,West,30.321191,-97.696188
9795,US290 @ Bauer,WB,5,0.74,US-290 @ Berkman 589,,,3544959.99684413,-10874626.61795282
9796,US290 @Kickapoo,WB,1,0.675,US-290 @ Airport 582,US-290,West,30.320464,-97.712076
9796,US290 @Kickapoo,WB,2,0.675,US-290 @ Cameron 588,US-290,West,30.321191,-97.696188
9796,US290 @Kickapoo,WB,3,0.675,US-290 @ Airport 582,,,3544809.37168622,-10877258.544673644
9796,US290 @Kickapoo,WB,4,0.675,US-290 @ Cameron 588,,,3544903.1253192085,-10875489.900603918
9796,US290 @Kickapoo,WB,5,0.675,US-290 @ Airport 582,,,3544809.37168622,-10877258.544673644
9798,US290 @ FM362,WB,1,0.742,US-290 @ OFR (6000),US-290,West,30.23568,-97.85198
9798,US290 @ FM362,WB,2,0.742,US-290 @ OFR (6000),,,3533880.425431811,-10892832.586713586
9798,US290 @ FM362,WB,3,0.742,US-290 @ OFR (6000),,,3533880.425431811,-10892832.586713586
9798,US290 @ FM362,WB,4,0.717,US-290 @ West of FM-529,US-290 Northwest,East,29.883703,-95.574958
9798,US290 @ FM362,WB,5,0.693,US-290 @ West of SH-6,,,3493365.130436927,-10644414.682727093
9799,US290 @ FM 1098,EB,1,0.717,US-290 @ SL-1 (5100),,,3533984.792548661,-10889865.922283944
9799,US290 @ FM 1098,EB,2,0.717,US-290 @ OFR (6000),US-290,West,30.23568,-97.85198
9799,US290 @ FM 1098,EB,3,0.717,US-290 @ SL-1 (5100),US-290,West,30.23649,-97.82533
9799,US290 @ FM 1098,EB,4,0.717,US-290 @ OFR (6000),,,3533880.425431811,-10892832.586713586
9799,US290 @ FM 1098,EB,5,0.717,US-290 @ SL-1 (5100),,,3533984.792548661,-10889865.922283944
9801,US290 @ SH6,WB,1,0.819,US-290 @ West of SH-6,,,3493365.130436927,-10644414.682727093
9801,US290 @ SH6,WB,2,0.819,US-290 @ West of SH-6,,,3493365.130436927,-10644414.682727093
9801,US290 @ SH6,WB,3,0.8,US-290 @ SH-95 N (TS),,,3548748.139590955,-10841038.299315253
9801,US290 @ SH6,WB,4,0.8,US-290 @ SH-95 N (TS),,,3548748.139590955,-10841038.299315253
9801,US290 @ SH6,WB,5,0.8,US-290 @ SH-95 N (TS),US-290,West,30.351002,-97.386704
9802,US290 @ Wendt Rd,EB,1,0.764,US-290 @ Jones Rd,,,3489902.9048808175,-10640856.243884394
9802,US290 @ Wendt Rd,EB,2,0.764,US-290 @ Jones Rd,,,3489902.9048808175,-10640856.243884394
9802,US290 @ Wendt Rd,EB,3,0.717,US-290 @ West of SH-6,,,3493365.130436927,-10644414.682727093
9802,US290 @ Wendt Rd,EB,4,0.717,US-290 @ West of SH-6,,,3493365.130436927,-10644414.682727093
9802,US290 @ Wendt Rd,EB,5,0.693,US-290 @ CEFCO (TS),US-290,West,30.178206,-96.907373
9806,IH 10 @ County Rd 240,WB,1,0.74,IH-10 @ Viscount,IH-10,West,31.764442,-106.364264
9806,IH 10 @ County Rd 240,WB,2,0.74,IH-10 @ Viscount,,,3732429.5420949752,-11840415.707081318
9806,IH 10 @ County Rd 240,WB,3,0.74,IH-10 @ Viscount,,,3732429.5420949752,-11840415.707081318
9806,IH 10 @ County Rd 240,WB,4,0.675,IH-10 @ CR-240 - Weimar,,,3463950.981069194,-10773910.419977091
9806,IH 10 @ County Rd 240,WB,5,0.675,IH-10 @ CR-240 - Weimar,I-10 Katy,East,29.691458,-96.783684
9807,IH 10 @ Webb Ln,WB,1,0.717,I-10 @ Rubin,IH-10,West,31.809624,-106.531504
9807,IH 10 @ Webb Ln,WB,2,0.717,IH-10 @ Brown,IH-10,West,31.768158,-106.479668
9807,IH 10 @ Webb Ln,WB,3,0.717,IH-10 @ Brown,,,3732916.0888099275,-11853262.421596821
9807,IH 10 @ Webb Ln,WB,4,0.717,IH-10 @ Clint,,,3710972.5528,-11821483.0447
9807,IH 10 @ Webb Ln,WB,5,0.717,I-10 @ Rubin,,,3738346.679590089,-11859032.778721584
9808,IH 10 @ E Hwy 97,WB,1,0.736,IH-10 @ Airway,IH-10,East,31.778861,-106.393694
9808,IH 10 @ E Hwy 97,WB,2,0.709,IH-10 @ Hawkins,IH-10,East,31.771138,-106.377
9808,IH 10 @ E Hwy 97,WB,3,0.7,IH-10 @ US-69,I-10 East,East,30.05523,-94.13948
9808,IH 10 @ E Hwy 97,WB,4,0.693,IH-10 @ SH-97 - Waelder,I-10 Katy,East,29.669607,-97.301399
9808,IH 10 @ E Hwy 97,WB,5,0.693,IH-10 @ SH-97 - Waelder,I-10 Katy,East,29.669607,-97.301399
9827,LP340 @ SH6,LP340,1,0.731,LP-340 @ FM-933 South - Waco,LP-340,South,31.607344,-97.409085
9827,LP340 @ SH6,LP340,2,0.683,LP-340 @ FM-933 East - Waco,LP-340,East,31.607344,-97.409085
9827,LP340 @ SH6,LP340,3,0.683,LP-340 @ FM-933 West - Waco,LP-340,West,31.607344,-97.409085
9827,LP340 @ SH6,LP340,4,0.666,LP-340 @ FM-933 North - Waco,LP-340,North,31.607344,-97.409085
9827,LP340 @ SH6,LP340,5,0.6,Loop340.IH35.East-Waco,LP-340,East,31.604249,-97.106365
9828,IH14 @ Knight&#39;s Way,IH14,1,0.615,I14.Knight's Way-Harker Heights,,,3642092.721000001,-10872563.8678
9828,IH14 @ Knight&#39;s Way,IH14,2,0.581,IH-10 @ Kansas,,,3732347.4490833287,-11854296.13438833
9828,IH14 @ Knight&#39;s Way,IH14,3,0.581,IH-10 @ Kansas,,,3732347.4490833287,-11854296.13438833
9828,IH14 @ Knight&#39;s Way,IH14,4,0.581,IH-10 @ Kansas,IH-10,West,31.763815,-106.488954
9828,IH14 @ Knight&#39;s Way,IH14,5,0.571,IH-10 @ Ninth St DMS,,,3515868.449572444,-10477992.489269111
9829,IH14 @ Stan Schlueter Loop,IH14,1,0.816,I14.Stan Schlueter Loop - Killeen,,,3643197.101300001,-10875461.4028
9829,IH14 @ Stan Schlueter Loop,IH14,2,0.629,IH-10 @ Schuster,,,3732697.821222707,-11856446.270353004
9829,IH14 @ Stan Schlueter Loop,IH14,3,0.629,IH-10 @ Schuster,,,3732697.821222707,-11856446.270353004
9829,IH14 @ Stan Schlueter Loop,IH14,4,0.629,IH-10 @ Schuster,IH-10,East,31.766491,-106.508269
9829,IH14 @ Stan Schlueter Loop,IH14,5,0.615,IH-10 East @ East Loop,,,3474756.401382137,-10604750.88024051
9830,IH14 @ Ft Hood St,IH14,1,0.759,WAC.I14.Ft Hood St.EB,,,3648545.9763000007,-10884166.921
9830,IH14 @ Ft Hood St,IH14,2,0.71,I14.Ft Hood St - Killeen,,,3647166.1209999993,-10881464.195
9830,IH14 @ Ft Hood St,IH14,3,0.667,IH-10 Katy @ Woods,,,3474894.272853342,-10677812.311076932
9830,IH14 @ Ft Hood St,IH14,4,0.667,IH 10 at Woodstone,,,3445912.581167057,-10974525.062949175
9830,IH14 @ Ft Hood St,IH14,5,0.667,IH-10 Katy @ Woods,,,3474894.272853342,-10677812.311076932
9881,SH149 @ SH315,SH149,1,0.8,ATL.SH149.SH315,,,3782591.0068000033,-10504831.9525
9881,SH149 @ SH315,SH149,2,0.8,SH-249 @ SH 105 (W),,,3549264.6635999978,-10683343.5539
9881,SH149 @ SH315,SH149,3,0.769,SH-249 @ SH 105 (W2),,,3549298.8499,-10683417.3588
9881,SH149 @ SH315,SH149,4,0.762,SH-6 @ SH35,,,3429640.910059657,-10600632.615678608
9881,SH149 @ SH315,SH149,5,0.762,SH-6 @ SH35,,,3429640.910059657,-10600632.615678608
9898,IH2 @ FM3195,,1,0.762,IH20 @ FM2965,,,3849665.060235727,-10697193.368382514
9898,IH2 @ FM3195,,2,0.762,IH20 @ FM1189,,,3855749.114660459,-10904886.595135152
9898,IH2 @ FM3195,,3,0.762,IH20 @ FM2965,,,3849665.060235727,-10697193.368382514
9898,IH2 @ FM3195,,4,0.762,IH20 @ FM1189,,,3855749.114660459,-10904886.595135152
9898,IH2 @ FM3195,,5,0.762,IH20 @ FM2965,IH20,East,32.655492,-96.094523
9899,IH69E @ SS486,,1,0.414,US-90 A @ IH-69 (E),unspecified,North,29.62828,-95.5917
9899,IH69E @ SS486,,2,0.414,US-90 A @ IH-69 (E),,,3455857.6338158147,-10641219.368063364
9899,IH69E @ SS486,,3,0.414,US-90 A @ IH-69 (E),,,3455857.6338158147,-10641219.368063364
9936,IH35 @ Brazos,IH35,1,0.817,IH35 @ Oak St,IH35,North,33.215003,-97.169091
9936,IH35 @ Brazos,IH35,2,0.817,IH35 @ Garza,IH35,North,27.51527,-99.504866
9936,IH35 @ Brazos,IH35,3,0.8,IH 35 at BAMC,IH-35,North,29.461296,-98.409836
9936,IH35 @ Brazos,IH35,4,0.8,IH 35 at BAMC,IH-35,North,29.461296,-98.409836
9936,IH35 @ Brazos,IH35,5,0.796,IH 35 at Burbank,IH-35,North,29.394352,-98.510879
9938,IH35 @ Forrest St,IH35,1,0.817,IH35 @ Oak St,IH35,North,33.215003,-97.169091
9938,IH35 @ Forrest St,IH35,2,0.817,IH35 @ Scripture St,IH35,North,33.221454,-97.171347
9938,IH35 @ Forrest St,IH35,3,0.817,IH35 @ Carriers,IH35,South,27.678243,-99.46743
9938,IH35 @ Forrest St,IH35,4,0.793,IH35 @ Lafayette,IH35,North,27.530798,-99.501847
9938,IH35 @ Forrest St,IH35,5,0.761,IH-35 @ Foremost Dr. (8100) 165,IH-35,North,30.17431,-97.780915
9943,IH35 @ Pecan Ave,IH35,1,0.796,IH 35 at Evans,IH-35,North,29.583933,-98.305662
9943,IH35 @ Pecan Ave,IH35,2,0.796,IH 35 at Evans,IH-35,North,29.583933,-98.305662
9943,IH35 @ Pecan Ave,IH35,3,0.79,IH 35 at Cesar Chavez,IH-35,North,29.422711,-98.501344
9943,IH35 @ Pecan Ave,IH35,4,0.79,IH 35 at Space Center,IH-35,North,29.470077,-98.405417
9943,IH35 @ Pecan Ave,IH35,5,0.79,IH 35 at Cesar Chavez,IH-35,North,29.422711,-98.501344
9944,IH35 @ Meyers Ln,IH35,1,0.771,IH-35 @ SE Inner Loop,IH-35,North,30.60759,-97.68615
9944,IH35 @ Meyers Ln,IH35,2,0.767,IH 35 at Martin,IH-35,North,29.430085,-98.5008
9944,IH35 @ Meyers Ln,IH35,3,0.767,IH 35 at Martin,IH-35,North,29.430085,-98.5008
9944,IH35 @ Meyers Ln,IH35,4,0.765,IH-35 @ McNeil Rd,IH-35,North,30.502409,-97.683385
9944,IH35 @ Meyers Ln,IH35,5,0.765,IH35 @ Carriers,IH35,South,27.678243,-99.46743
9957,SH288 @ Holcombe TMC,SH288,1,0.656,SH-288 South @ McHard,SH-288,South,29.5798,-95.38656
9957,SH288 @ Holcombe TMC,SH288,2,0.641,SH-288 South @ McHard (S),SH-288,South,29.56301,-95.38765
9957,SH288 @ Holcombe TMC,SH288,3,0.6,SH-288 South @ Rodeo Palms,SH-288,South,29.49872,-95.39024
9957,SH288 @ Holcombe TMC,SH288,4,0.588,SH-288 South @ Rodeo Palms (S),SH-288,South,29.49365,-95.39278
9957,SH288 @ Holcombe TMC,SH288,5,0.585,SH-288 South @ SH -6,SH-288,South,29.48215,-95.40171
9958,IH-10 Katy @ Chew Rd,IH10,1,0.767,IH 10 at The Y,IH-10,East,29.433262,-98.502679
9958,IH-10 Katy @ Chew Rd,IH10,2,0.767,IH 10 at The Y,IH-10,East,29.433262,-98.502679
9958,IH-10 Katy @ Chew Rd,IH10,3,0.743,IH-10 @ Artcraft,IH-10,West,31.882975,-106.581439
9958,IH-10 Katy @ Chew Rd,IH10,4,0.743,IH-10 @ Schuster,IH-10,East,31.766491,-106.508269
9958,IH-10 Katy @ Chew Rd,IH10,5,0.721,IH 10 at La Cantera,IH-10,East,29.604966,-98.601728
9959,IH-10 Katy @ Chew (W),IH10,1,0.796,IH 10 at The Y,IH-10,East,29.433262,-98.502679
9959,IH-10 Katy @ Chew (W),IH10,2,0.796,IH 10 at The Y,IH-10,East,29.433262,-98.502679
9959,IH-10 Katy @ Chew (W),IH10,3,0.743,IH-10 @ Artcraft,IH-10,West,31.882975,-106.581439
